,near_fid,building,noise,in_vehicle,asleep,no_windows,age,Distance
5107,141,0,0,0,0,0,36,651.647757873976
5108,521,1,0,0,0,0,29,366.2786114649966
5109,552,0,0,0,0,0,79,470.9033899047285
5110,680,0,1,0,0,0,23,29258.672742984047
5111,7,0,0,1,0,0,19,306.9280255407341
5112,2764,1,0,0,0,0,62,311.54433214218534
5113,46,0,0,0,0,0,57,107.9094150450013
5114,1521,1,1,0,0,0,50,483.8224745433552
5115,561,0,0,0,0,0,74,321.0906610559148
5116,1458,0,0,0,0,0,65,1076.9865220101965
5117,4094,0,0,0,0,0,73,32772.947317468395
5118,1483,0,1,0,0,0,25,2794.674274312981
5119,2512,0,0,0,0,0,30,541.5433059318292
5120,7,0,1,0,0,0,73,420.14669707358826
5121,3934,1,0,0,0,0,68,496.7220298989783
5122,97,0,0,0,0,0,80,295.17948821643336
5123,2698,1,1,0,0,0,50,319.3995301092869
5124,212,0,1,0,0,0,45,649.6721581873505
5125,3039,0,1,1,0,0,53,13733.960772772343
5126,1479,0,0,0,0,0,39,2321.2103900335637
5127,722,0,0,0,0,0,36,1054.0905168177123
5128,93,0,0,0,0,0,50,257.38475962379675
5129,552,1,0,0,0,0,38,645.8674074633992
5130,211,1,0,0,0,0,21,1726.4557815169117
5131,2823,0,0,0,0,0,41,2137.7153716237513
5132,1045,0,0,0,0,0,36,899.9078682255501
5133,1216,0,0,1,0,0,41,191.9449997225065
5134,3975,0,0,0,0,0,24,566.0403147348029
5135,460,1,1,0,0,0,46,25284.492384864887
5136,1951,0,0,0,0,0,20,338.2581231449451
5137,552,1,0,0,0,0,25,144.0467293057112
5138,2540,0,0,1,0,0,48,37194.06103364177
5139,3633,0,0,0,0,0,47,139.44372427150734
5140,274,0,0,0,0,0,78,523.0746816361341
5141,1490,0,0,0,0,0,24,967.2401303275915
5142,2300,0,0,0,0,0,41,6.0688391519772305
5143,164,0,0,0,0,0,28,457.11558845873355
5144,3080,0,0,0,0,0,65,908.4046965078071
5145,2977,0,1,0,0,0,33,38330.07742461966
5146,209,0,0,0,0,0,41,433.37624445850145
5147,2296,0,0,0,0,0,34,2348.640122645459
5148,2796,0,0,0,0,0,81,921.7901554452037
5149,1897,0,0,0,0,0,76,695.0520586874998
5150,1890,0,0,0,0,0,41,602.3344706672477
5151,446,0,0,0,0,0,68,1382.9643387256176
5152,674,0,1,1,0,0,40,629.1965103734331
5153,3422,1,0,0,0,0,60,240.9786916410219
5154,4017,0,0,0,0,0,25,422.95553080540117
5155,969,0,0,0,0,0,83,445.18644106949836
5156,2798,0,0,0,0,0,74,1314.7989151496188
5157,1817,0,0,0,0,0,68,627.852607395761
5158,2712,0,0,0,0,0,44,1247.870986667493
5159,378,0,1,0,0,0,48,1541.4246949949816
5160,22,0,0,0,0,0,27,266.9079725280352
5161,3998,0,1,0,0,0,37,2360.1101035552347
5162,3831,0,0,0,0,0,79,718.4591065178508
5163,1874,1,0,0,0,0,70,93.38713186916353
5164,2672,0,0,0,0,0,40,669.7934447096223
5165,1975,1,0,0,0,0,46,833.348068011432
5166,3627,0,0,0,0,0,77,349.0822504261318
5167,3294,0,0,0,0,0,56,492.081795676299
5168,2768,0,0,0,0,0,25,604.5020856082261
5169,265,1,1,0,0,1,49,731.0488998290784
5170,1583,1,0,0,0,0,44,707.7371246306108
5171,427,0,0,0,0,0,80,751.7372919508247
5172,2856,0,0,1,0,0,78,49587.50181481692
5173,2307,0,1,0,0,0,63,1651.884928092703
5174,1550,1,0,0,0,0,83,719.4866850140959
5175,41,1,1,0,0,1,72,183.97117191854818
5176,2573,0,0,0,0,0,52,423.7428395666747
5177,3727,0,1,0,0,0,61,570.93019915578
5178,2731,1,0,0,0,0,44,848.9144550010451
5179,1658,0,0,0,0,0,74,689.6156290179729
5180,1851,0,0,0,0,0,36,1366.5642584551408
5181,1528,0,0,0,0,0,69,50.39756575887691
5182,2756,1,0,0,0,0,48,1719.1775546527476
5183,85,0,0,1,0,0,70,84.59402311789997
5184,4068,1,0,0,0,0,81,877.6268383365398
5185,2863,0,0,1,0,0,69,1899.0697448112876
5186,2496,0,0,0,0,0,35,197.3332905706936
5187,919,1,0,0,0,0,38,321.0067346211186
5188,3066,1,1,0,0,0,78,95023.02631358006
5189,1141,0,0,0,0,0,34,55276.41762430479
5190,1531,0,0,0,0,0,70,426.0578319552133
5191,72,0,0,0,0,0,77,254.19423311739615
5192,2712,0,0,0,0,0,31,2299.8720804359973
5193,3556,0,0,0,0,0,43,548.3899995449541
5194,1449,1,0,0,0,0,64,595.7876543586137
5195,2780,0,0,0,0,0,47,403.48762573237747
5196,2727,0,0,0,0,0,81,687.5182972219396
5197,2778,0,1,0,0,0,62,1101.0930004601814
5198,953,0,0,0,0,0,77,560.8624730392116
5199,1791,0,0,0,0,0,33,11908.500127333258
5200,1831,0,0,0,0,0,22,129.68612708835764
5201,3054,1,0,0,0,0,54,690.003092167855
5202,3968,1,1,0,0,1,69,1915.3044532568783
5203,2466,0,1,0,0,0,24,3158.470085685814
5204,735,0,0,0,0,0,39,640.7664161628265
5205,497,0,0,0,0,0,66,569.9755872688007
5206,2733,0,0,1,0,0,86,27034.15742045826
5207,3403,0,0,0,0,0,21,311.88924460726247
5208,1671,0,0,0,0,0,56,24656.01046925211
5209,3422,0,0,0,0,0,73,254.5862153083872
5210,3384,1,0,0,0,0,62,445.5746530443054
5211,1521,0,0,0,0,0,25,290.0782323328882
5212,4054,0,0,0,0,0,54,777.7673066931541
5213,257,0,0,0,0,0,36,759.025244025462
5214,2779,0,0,0,0,0,65,1756.2270381207568
5215,3832,0,0,1,0,0,31,393.2718574114296
5216,270,0,0,0,0,0,24,1113.6862877766807
5217,1658,0,0,0,0,0,35,196.8719141626079
5218,3757,0,0,0,0,0,79,1090.2157854129844
5219,1847,0,0,0,0,0,80,467.57000487562
5220,3840,0,0,0,0,0,29,5114.677251522025
5221,1444,1,0,0,0,0,29,566.848499726675
5222,1080,0,1,0,0,0,50,460.51981496259793
5223,4094,0,0,0,0,0,87,42429.66660743096
5224,3005,0,0,1,0,0,69,27331.47881878393
5225,2530,0,0,0,0,0,40,906.6235337166431
5226,536,0,0,1,0,0,54,946.8491295163282
5227,1569,1,0,0,0,0,21,454.9365424566477
5228,1538,0,0,0,0,0,47,14.13600027736168
5229,2387,0,0,0,0,0,55,530.1295319627442
5230,2759,0,1,0,0,0,56,8166.944080900958
5231,404,0,0,0,0,0,79,661.7351246159062
5232,3882,0,0,0,0,0,65,292.4694979872724
5233,4094,0,0,0,0,0,46,33852.310766843686
5234,3727,1,0,0,0,0,44,110.04185525615803
5235,2724,0,0,0,0,0,41,460.68502875631566
5236,3297,0,0,0,0,0,40,705.4850689504681
5237,3865,0,1,0,0,0,50,568.2529434963407
5238,221,0,0,0,0,0,65,1324.0334141415424
5239,2719,1,0,0,0,0,67,907.6353642066139
5240,2807,0,1,0,0,0,68,113636.99892132201
5241,746,0,0,1,0,0,73,2470.408927762946
5242,2731,0,0,0,0,0,36,61.986551047178054
5243,3733,1,0,0,0,0,44,14777.778875261542
5244,3460,1,0,0,0,0,49,2620.3975760473522
5245,2635,0,0,0,0,0,38,33760.41904865154
5246,1941,1,0,0,0,0,71,142.7462949342416
5247,3399,0,0,0,0,0,71,10041.646440676677
5248,3493,0,0,0,0,0,46,203.24745987422003
5249,2731,1,0,0,0,0,52,39.78830620632514
5250,534,1,0,0,0,0,35,237.4708120282459
5251,730,1,0,0,1,0,63,1489.190039346723
5252,91,0,0,0,0,0,55,350.19274573655616
5253,594,0,0,0,0,0,68,3856.5923843646856
5254,3932,0,0,0,0,0,76,45606.79258790447
5255,1757,0,0,0,0,0,21,628.293542652308
5256,3550,0,0,0,0,0,21,5471.090852964175
5257,448,0,0,0,0,0,77,4659.3195879532295
5258,36,0,0,0,0,0,50,693.253760602738
5259,539,0,0,0,0,0,37,472.98047810122785
5260,251,0,0,0,0,0,27,202.98202508513424
5261,1899,0,0,0,0,0,65,1017.7984079071518
5262,3151,0,1,1,0,0,78,30884.786420671273
5263,3991,1,0,0,0,0,41,1065.4425964018074
5264,4023,0,0,0,0,0,35,834.9765887832228
5265,682,0,0,0,0,0,61,564.2560221589272
5266,4077,1,0,0,0,0,81,325.18589159000794
5267,242,0,0,0,0,0,37,678.9675956157488
5268,2733,1,1,0,0,0,27,3539.6452237685558
5269,1112,1,0,0,1,0,75,2185.841483575726
5270,1513,0,0,0,0,0,78,271.23828480051634
5271,486,0,0,0,0,0,77,705.5241944651033
5272,60,0,0,0,0,0,29,279.8560943850038
5273,2016,0,0,0,0,0,64,1735.6986834305121
5274,2566,0,0,0,0,0,78,892.6314332243105
5275,4106,0,0,0,0,0,58,1166.3728822414457
5276,2824,0,1,0,0,0,75,63747.45090004266
5277,2721,0,0,0,0,0,39,999.048178126915
5278,1569,1,1,0,0,0,22,656.1906240283006
5279,3781,0,0,0,0,0,64,1078.5017615428992
5280,2091,0,0,0,0,0,83,5440.2094793691585
5281,118,1,0,0,0,0,77,202.95752661904376
5282,3828,0,1,0,0,0,43,152.45200028187233
5283,2494,0,0,0,0,0,45,804.6196371104888
5284,198,0,0,0,0,0,71,469.13163729733594
5285,565,1,1,0,0,0,68,628.1735651309561
5286,4117,0,1,0,0,0,69,32927.339370926755
5287,3787,0,1,0,0,0,58,12091.732119914199
5288,2835,0,0,0,0,0,27,710.6592890833865
5289,641,0,0,0,0,0,31,1025.9686116652217
5290,136,0,0,0,0,0,52,616.9786289076002
5291,4028,0,0,0,0,0,77,490.8850245279095
5292,1849,1,0,0,0,0,62,169.41280883039846
5293,3769,0,0,0,0,0,40,316.7695764134963
5294,3327,0,0,0,0,0,20,86.97129334479958
5295,2502,1,0,0,0,0,40,638.2031738220959
5296,2825,0,0,0,0,0,74,251.85604394207772
5297,3711,1,0,0,0,0,63,246.31388649208424
5298,3346,0,1,0,0,0,48,776.4708827593166
5299,3793,0,0,0,0,0,83,1056.1649142827139
5300,1545,0,0,0,0,0,41,73.79243745322896
5301,230,0,0,0,0,0,42,509.839763302433
5302,2315,0,1,0,0,0,51,132186.4319483136
5303,2811,1,1,0,0,0,53,1200.9547918788671
5304,2245,1,0,0,0,0,24,1131.3366258418273
5305,734,0,0,0,0,0,74,598.0549796214564
5306,3254,1,0,0,1,0,63,10653.758612995736
5307,2556,0,1,0,0,0,75,32865.48286974454
5308,170,0,0,0,0,0,42,105.73246487273597
5309,2800,0,1,0,0,0,45,41429.32100735442
5310,253,0,0,0,0,0,43,999.9470165218271
5311,2808,0,0,0,0,0,45,1017.7767978136122
5312,2667,0,0,0,0,0,59,206.51992937296947
5313,537,0,0,0,0,0,62,746.8964062253798
5314,2826,0,1,0,0,0,68,263324.3378633996
5315,3336,1,0,0,0,0,48,740.9657124386364
5316,2800,0,1,1,0,0,31,31668.45562318464
5317,448,0,0,0,0,0,59,4180.642915663199
5318,1360,0,0,0,0,0,55,798.5408819179644
5319,2746,1,0,0,0,0,65,597.2469629592049
5320,188,0,0,0,0,0,18,439.59714760108454
5321,1548,0,0,0,0,0,79,2625.5188150334616
5322,1891,0,0,0,0,0,69,410.49361499578384
5323,2449,0,0,0,0,0,31,179.1478095969175
5324,227,0,0,0,0,0,44,1599.2693294386875
5325,3951,0,0,0,0,0,53,8614.52854892959
5326,2388,0,0,0,0,0,55,171.87392397696408
5327,1735,0,0,1,0,0,67,945.8183453486704
5328,2511,0,0,0,0,0,36,27086.430262838123
5329,2825,1,0,0,0,0,48,632.4345547726339
5330,30,1,0,0,0,0,22,342.3934987115812
5331,1514,1,0,0,0,0,69,471.1906889352111
5332,425,0,0,0,0,0,21,560.4354744637841
5333,1831,1,1,0,0,0,19,580.6859898079825
5334,1361,0,0,0,0,0,47,1058.6606907911626
5335,584,0,0,0,0,0,69,633.7255215457936
5336,1413,0,0,0,0,0,22,961.3329173774046
5337,1715,0,0,0,0,0,40,222.45036966560187
5338,2311,0,0,1,0,0,55,868.7377257793875
5339,2651,0,1,1,0,0,69,44635.26429612065
5340,2799,0,1,0,0,0,46,75459.00727760223
5341,3388,1,0,0,0,1,59,993.14362142553
5342,2820,0,0,0,0,0,46,12811.99879403332
5343,2457,0,0,0,0,0,32,683.2348303871366
5344,828,0,0,0,0,0,65,12005.357256391082
5345,48,0,0,0,0,0,53,59.677683344009665
5346,1624,0,0,0,0,0,30,6192.074022362673
5347,1455,1,0,0,0,0,24,875.142028498302
5348,3910,0,0,0,0,0,19,148.04487755369894
5349,724,0,0,0,0,0,37,537.5719285135689
5350,2736,0,1,0,0,0,66,541.4027767357483
5351,4092,0,0,0,0,0,45,416.80080525018553
5352,3377,0,1,0,0,0,33,125.6167178930655
5353,3014,0,0,0,0,0,24,1468.9525729859206
5354,1775,0,0,0,0,0,79,45913.63547785791
5355,2556,1,0,0,0,1,84,114157.04456088493
5356,3904,0,0,0,0,0,78,69253.38201452015
5357,2806,0,0,0,0,0,68,102129.95355086493
5358,2867,0,0,0,0,0,71,403.44867509406475
5359,3436,0,0,0,0,0,76,279.4955749959749
5360,3997,1,0,0,0,0,58,210.05007996994505
5361,440,0,0,0,0,0,54,1919.232722462232
5362,2623,0,0,0,0,0,31,758.5881400272391
5363,3971,0,1,0,0,0,73,1256.5869076718425
5364,350,0,0,0,0,0,69,420.8902988444609
5365,2994,0,1,0,0,0,76,65442.10528093632
5366,272,0,0,0,0,0,81,527.392137977363
5367,639,0,0,0,0,0,35,710.8404336924184
5368,97,1,0,0,0,0,82,15.621416820220313
5369,251,0,1,0,0,0,51,502.33723225255847
5370,614,0,1,0,0,0,29,845.8924431226843
5371,2369,0,1,0,0,0,53,41355.78558238858
5372,957,1,0,0,0,0,19,507.81026221004623
5373,811,0,0,1,0,0,47,588.9935403965314
5374,68,1,0,0,0,0,66,506.6635979488241
5375,3744,1,0,0,0,0,46,55.77681508320113
5376,2393,0,0,0,0,0,35,250.30133532444518
5377,2760,0,0,0,0,0,62,936.5341214003603
5378,2556,0,1,1,0,0,66,115966.5997852893
5379,3418,0,1,0,0,0,34,623.1577073210836
5380,4037,1,0,0,0,0,50,159.28310553263253
5381,39,0,0,0,0,0,34,373.11897483484285
5382,4079,0,0,0,0,0,37,700.3256936779701
5383,2476,0,0,0,0,0,74,409.5276582338876
5384,760,1,0,0,0,0,80,688.9611618709943
5385,3017,0,0,0,0,0,56,929.7059925662509
5386,25,1,0,0,0,0,20,262.70036284558745
5387,52,0,0,1,0,0,56,279.69027991518544
5388,1721,1,0,0,1,0,52,47968.34263636955
5389,3434,1,0,0,0,0,82,962.8516273181107
5390,3037,0,0,0,0,0,45,1495.6111025499113
5391,2728,0,0,0,0,0,24,308.9362037807455
5392,799,1,1,0,0,0,33,813.5001777717022
5393,3475,0,0,0,0,0,49,543.384857144649
5394,126,0,0,0,0,0,48,469.1029924010039
5395,2687,0,0,1,0,0,43,29040.848692936903
5396,130,0,0,0,0,0,80,731.3612978328243
5397,1257,0,0,0,0,0,36,49641.77582070093
5398,1781,0,0,0,0,0,86,44767.926986280305
5399,71,0,0,0,0,0,41,416.3265745554495
5400,2823,1,0,0,0,0,35,1579.85148285418
5401,2810,0,0,0,0,0,64,849.1565214003992
5402,3399,1,0,0,0,0,52,975.3349944270444
5403,5,0,0,0,0,0,32,517.097360098569
5404,2540,0,1,0,0,0,82,45291.324761429394
5405,2091,0,0,0,0,0,29,735.9219286159794
5406,368,0,0,0,0,0,28,277.60722164844583
5407,89,0,0,0,0,0,76,1019.9574571636258
5408,538,0,0,0,0,0,72,832.4785071103606
5409,302,0,0,0,0,0,31,253.38582331740398
5410,1516,0,0,0,0,0,21,170.8232811960448
5411,566,0,0,0,0,0,45,46.804573079995535
5412,75,0,0,0,0,0,52,253.51546454961345
5413,3195,0,0,1,0,0,73,31007.06411257862
5414,170,0,0,1,0,0,30,1198.5198200815996
5415,2093,0,0,0,0,0,32,4301.456437339636
5416,257,1,0,0,0,1,64,1051.9763336062927
5417,3519,0,1,0,0,0,40,108.22786867339444
5418,252,0,0,0,0,0,69,838.7437254194294
5419,108,1,0,0,0,0,59,41.93098736019928
5420,173,0,0,0,0,0,42,699.4410102191848
5421,679,0,0,0,0,0,60,27083.790882966303
5422,2588,0,0,0,0,0,25,842.7837994749955
5423,4050,1,0,0,0,1,55,561.568194036087
5424,2870,0,0,1,0,0,44,986.5531271866088
5425,1458,1,0,0,0,0,68,544.6688538842715
5426,2827,0,0,0,0,0,74,66538.86342590877
5427,119,0,0,0,0,0,27,285.68559260702904
5428,1208,0,0,0,0,0,48,714.6075245435728
5429,2825,1,0,0,0,0,40,358.7137561765391
5430,2886,1,1,0,0,1,65,445.8741255607497
5431,2747,1,0,0,0,0,25,524.3085116874053
5432,4136,0,0,0,0,0,56,570.4864161791656
5433,2867,1,0,0,0,0,74,518.1053680818035
5434,214,0,0,0,0,0,34,967.5557688592239
5435,3931,0,0,0,0,0,53,1026.4223096760577
5436,1550,0,1,0,0,0,71,433.22592387055977
5437,268,0,0,0,0,0,78,525.9764559305115
5438,2719,0,0,0,0,0,44,403.6404320164696
5439,1282,0,1,0,0,0,41,509.46128271077293
5440,7,1,0,0,0,0,20,478.3443507166074
5441,3406,0,0,0,0,0,51,441.7924911411451
5442,313,0,0,0,0,0,57,1372.1739724049048
5443,1147,0,1,0,0,0,33,50227.88286780606
5444,29,1,0,0,0,0,29,338.100112508951
5445,3750,1,0,0,0,0,19,199.10157872087316
5446,4022,0,1,1,0,0,37,8561.51284065521
5447,2618,0,1,1,0,0,23,33561.51171765795
5448,688,1,0,0,0,0,20,4368.808160023709
5449,2481,1,1,0,0,0,72,381.094601266478
5450,2388,0,0,0,0,0,63,23962.894114883587
5451,105,1,0,0,0,0,53,217.26558477263742
5452,4079,0,0,0,0,0,31,1205.5477150346528
5453,555,1,0,0,0,0,78,458.1826283366175
5454,3364,0,0,0,0,0,67,336.89938508588517
5455,2730,1,0,0,0,0,23,364.9893761266158
5456,199,0,0,0,0,0,23,1132.2319683551173
5457,2725,0,0,0,0,0,57,305.3586374008487
5458,2748,0,0,0,0,0,33,193.77755827948442
5459,2764,0,0,0,0,0,55,145.29373933378747
5460,1908,0,0,0,0,0,60,1317.7309932514
5461,2290,0,0,0,0,0,65,370.5790683179507
5462,3397,0,0,0,0,0,65,853.6008071813161
5463,2775,1,0,0,0,0,32,825.3480910883407
5464,2767,0,0,0,0,0,46,1595.783132195995
5465,216,0,0,0,0,0,38,862.3655894675206
5466,1968,0,1,0,0,0,43,4050.5422595907658
5467,3000,0,0,0,0,0,62,1532.400262815222
5468,2719,0,1,0,0,0,34,2504.915811031753
5469,2733,0,1,1,0,0,76,28286.836406150396
5470,2675,0,1,1,0,0,62,31087.009275577795
5471,3401,1,0,0,0,0,56,1830.5590678233575
5472,386,0,0,1,0,0,32,1511.1510161535004
5473,2163,0,0,0,0,0,72,200.44292082670876
5474,4094,0,1,0,0,0,34,54121.88633654189
5475,2017,0,0,0,0,0,57,515.7468779416558
5476,2058,0,1,1,0,0,44,1487.5661045381446
5477,2567,0,0,0,0,0,80,674.8216332280491
5478,1100,1,0,0,0,0,18,409.27335024160385
5479,714,0,0,0,0,0,62,1129.8770862374297
5480,30,1,0,0,0,0,61,408.66648989128566
5481,3860,1,0,0,0,0,53,37147.72202049658
5482,680,0,0,0,0,0,58,30124.221950195522
5483,3868,0,0,0,0,0,64,29213.008756462717
5484,1767,0,0,0,0,0,38,6998.341277692537
5485,2725,0,0,0,0,0,27,342.5630549779305
5486,3348,0,1,1,0,0,69,123.78418558888568
5487,2091,0,0,0,0,0,39,653.7532312867328
5488,533,0,0,0,0,0,26,394.54515617860375
5489,2768,1,0,0,0,0,29,657.3882826049373
5490,1367,0,0,0,0,0,41,32402.85691288396
5491,2443,0,0,0,0,0,43,831.1850412662461
5492,136,0,0,0,0,0,30,1101.0124837297194
5493,3171,0,0,0,0,0,51,214.09936840085626
5494,64,1,0,0,0,0,76,522.7911800936387
5495,2487,0,0,0,0,0,61,544.974682009787
5496,2750,0,0,0,0,0,60,1580.1317695891432
5497,447,0,0,1,0,0,30,28046.552242712973
5498,1455,0,0,0,0,0,41,812.5153481899106
5499,2824,0,0,0,0,0,20,1472.407552945034
5500,132,0,0,0,0,0,23,1250.3512361286753
5501,7,1,0,0,0,0,56,217.0143729387753
5502,2711,1,0,0,0,0,20,832.0766242018112
5503,2723,0,0,0,0,0,66,395.27153628851534
5504,354,1,1,0,0,1,50,1773.4010703253125
5505,2469,0,0,1,0,0,69,26776.10990511134
5506,1539,0,0,0,0,0,78,591.5424795742737
5507,427,0,0,0,0,0,81,829.6248791529703
5508,465,0,1,0,0,0,88,30733.001771320174
5509,33,0,1,0,0,0,40,280.03389109929043
5510,2770,0,0,0,0,0,37,1167.153216647583
5511,1870,0,0,0,0,0,18,703.4812428759811
5512,367,0,0,0,0,0,35,1369.190790959798
5513,3900,0,1,1,0,0,26,138531.14331675053
5514,122,0,0,0,0,0,33,245.05267860589032
5515,2079,0,0,0,0,0,41,203.33498452958725
5516,2380,0,0,0,0,0,46,2048.5316179996184
5517,3997,0,0,0,0,0,20,7046.108800529062
5518,7,0,0,0,0,0,63,306.02267834645124
5519,3907,1,0,0,0,0,44,621.2094631928487
5520,2825,0,0,1,0,0,61,901.3614417477137
5521,510,0,0,0,0,0,26,616.7438877941148
5522,510,0,0,0,0,0,47,573.751271137218
5523,2800,0,0,0,0,0,82,1063.9141439088
5524,2525,0,0,0,0,0,27,683.4218615445197
5525,2840,0,0,0,0,0,18,1010.7086139998084
5526,565,0,0,0,0,0,35,616.8063123291145
5527,423,0,0,1,0,0,82,1196.1052876625438
5528,2719,0,0,0,0,0,50,276.8958763836307
5529,3774,0,1,0,0,0,49,5619.7815606787835
5530,4129,0,0,0,0,0,30,316.19655784837477
5531,109,1,0,0,0,0,42,166.6333527644037
5532,1780,0,0,0,0,0,88,36493.47114390639
5533,3411,0,1,1,0,0,47,626.2299808906573
5534,2730,0,1,0,0,0,67,719.5866459889656
5535,471,0,1,0,0,0,55,51998.987991190224
5536,104,1,0,0,0,0,76,782.2794518283108
5537,1774,0,1,0,0,0,48,528.3031973375016
5538,2763,0,1,0,0,0,35,623.9811366466602
5539,4113,1,0,0,0,0,70,363.43153077963143
5540,2534,0,0,0,0,0,69,1371.7360409573034
5541,1746,0,1,0,0,0,41,3223.6859724161613
5542,406,0,0,0,0,0,43,2315.9219955520907
5543,4094,0,1,0,0,0,51,31130.473067256095
5544,197,1,1,0,0,0,52,1291.2231437437695
5545,447,0,0,0,0,0,81,3224.0111710159904
5546,2690,0,0,0,0,0,37,3976.6028557276836
5547,137,0,0,0,0,0,68,911.7013962683791
5548,4017,0,0,0,0,0,53,511.0026873108869
5549,578,0,0,0,0,0,46,24491.611487840928
5550,832,0,0,1,0,0,41,13166.366114499455
5551,3415,0,0,0,0,0,63,613.9762421763878
5552,2729,0,0,1,0,0,63,336.79508551281486
5553,419,0,0,0,0,0,50,587.3671809075367
5554,1829,0,0,0,0,0,79,280.2147863633859
5555,3223,0,1,0,0,0,73,1329.391412414947
5556,1478,1,0,0,0,0,25,338.60761791615704
5557,576,0,0,0,0,0,47,343.0702638075731
5558,1472,1,0,0,0,0,81,393.480764171888
5559,1511,0,0,0,0,0,67,88.651406545699
5560,253,0,0,0,0,0,20,742.0806662694868
5561,2185,0,0,0,0,0,75,803.8550775954227
5562,2396,0,0,0,0,0,46,23332.159886186353
5563,3999,0,1,1,0,0,48,36115.487112322706
5564,3883,1,0,0,0,0,63,201.36991699549867
5565,126,0,0,1,0,0,42,557.9546206275775
5566,2670,0,0,0,0,0,38,525.0585160940187
5567,141,0,0,0,0,0,66,1199.6420480052911
5568,440,0,1,0,0,0,53,17705.992955385573
5569,4004,0,0,0,0,0,54,369.2909040123208
5570,2723,0,0,0,0,0,62,980.0952450642955
5571,2822,1,0,0,0,0,21,633.7777339992182
5572,3729,0,0,0,0,0,58,698.7762284576074
5573,3211,0,0,0,0,0,41,242.96060966495398
5574,302,0,0,0,0,0,27,525.7348450101206
5575,751,0,1,0,0,0,55,1424.8092626396133
5576,1556,0,0,0,0,0,28,288.09930616092964
5577,684,1,0,0,0,0,40,4700.124570762699
5578,2717,1,0,0,0,0,74,143.87374804399977
5579,37,0,0,0,0,0,80,391.2998780022334
5580,2065,0,0,0,0,0,50,1076.9992289230006
5581,3397,1,1,0,0,1,78,5877.564317353458
5582,2857,0,0,0,0,0,67,1045.1212524211496
5583,2278,0,0,0,0,0,57,1543.0049045050316
5584,4046,0,0,0,0,0,43,602.1609493309344
5585,520,0,0,0,0,0,21,423.36424268346343
5586,2827,0,0,0,0,0,55,249058.97941737316
5587,246,0,0,0,0,0,18,1637.7171574937242
5588,2817,1,0,0,0,0,50,1144.0125297277905
5589,3993,0,0,0,0,0,72,1596.0956987676202
5590,555,0,1,0,0,0,32,109.12700815805488
5591,734,1,0,0,0,0,35,559.2051400425729
5592,2721,1,0,0,0,0,33,761.8812254011765
5593,1170,1,1,0,0,0,57,1008.8963531442358
5594,49,0,0,0,0,0,47,98.19384365935454
5595,375,1,0,0,0,0,51,707.5105223196135
5596,417,0,0,0,0,0,57,3494.9392328874005
5597,278,1,0,0,0,0,22,241.13873708711168
5598,733,1,1,0,0,0,83,902.2224353873115
5599,3999,1,0,0,0,0,52,5488.913807535169
5600,197,1,0,0,0,0,34,679.962210523417
5601,1374,1,0,0,0,0,66,384.7677859387679
5602,3827,1,0,0,0,0,50,501.07029101606355
5603,2739,0,1,0,0,0,52,1692.4666926361826
5604,1887,0,0,0,0,0,18,463.8729488075705
5605,2044,0,0,0,0,0,48,880.1550000072126
5606,1,0,0,0,0,0,76,416.40903432198536
5607,8,1,0,0,0,0,39,292.7177884908107
5608,71,0,0,0,0,0,30,1656.826486051388
5609,3015,0,0,0,0,0,33,909.5677045940897
5610,154,1,0,0,0,0,60,930.6736740584229
5611,243,0,1,0,0,0,37,318.84945942398394
5612,3978,0,1,1,0,0,74,1819.252145714951
5613,4056,0,0,0,0,0,50,267.7205879792394
5614,479,0,0,0,0,0,20,355.0124716690264
5615,4062,0,0,0,0,0,62,1365.8810345449124
5616,3297,0,0,0,0,0,55,14.9138764944408
5617,1176,0,0,0,0,0,60,48635.905913725364
5618,2825,0,1,0,0,0,58,96655.72914947242
5619,3809,0,0,0,0,0,22,163733.97322854545
5620,2735,1,0,0,0,0,57,250.67103295848065
5621,1761,0,1,1,0,0,86,34807.966269527795
5622,1895,0,0,0,0,0,41,107.0016101741505
5623,576,0,0,0,0,0,31,755.9724244370684
5624,155,0,0,1,0,0,59,910.0111392742796
5625,1543,1,0,0,0,0,53,119.31900246198579
5626,2378,0,0,0,0,0,58,705.2118297156653
5627,1257,0,1,0,0,0,86,50038.45620120917
5628,471,0,0,0,0,0,68,197.78742061326915
5629,3894,0,0,0,0,0,57,12769.789189128272
5630,153,1,0,0,0,0,67,697.9883123338055
5631,242,0,0,0,0,0,45,1367.7319041015153
5632,580,0,0,0,0,0,34,27588.82137484192
5633,2593,0,0,0,0,0,57,656.988955166971
5634,4013,0,0,0,0,0,62,3427.17011718784
5635,146,0,0,0,0,0,39,221.34280258425625
5636,3966,0,0,0,0,0,52,520.3301132544548
5637,3470,0,0,0,0,0,40,358.46304520516594
5638,4110,1,0,0,0,0,57,1274.507819663662
5639,2870,0,0,0,0,0,44,1579.0481807600036
5640,1015,0,0,0,0,0,64,389.6482816213938
5641,2142,0,1,0,0,0,60,635.1867981968359
5642,137,0,0,1,0,0,18,720.1531034144967
5643,1209,1,0,0,0,0,61,495.95864295777204
5644,4113,0,0,0,0,0,35,207.9770765369739
5645,1863,0,0,0,0,0,68,628.5234882689847
5646,2182,0,0,0,0,0,49,386.8173023069393
5647,716,0,1,1,0,0,44,29501.234909234096
